Il faut impérativement revoir la question des pavillons de complaisance dans le cadre de l'OMI.,fr-FR
Il appartient aux États membres et à la Communauté de prendre les initiatives nécessaires à cette fin.,fr-FR
Je rappelle que l'Erika battait pavillon de complaisance d'un État candidat à l'entrée dans l'Union.,fr-FR
D'autre part des directives communautaires existent mais elles ne sont pas ou peu appliquées faute d'un nombre suffisant de contrôleurs nationaux.,fr-FR
Il faut d'urgence porter remède à cette carence.,fr-FR
Une directive sur la sécurité maritime est en préparation depuis de longues années mais elle progresse à vitesse très réduite.,fr-FR
Il y a de ce point de vue une inertie inadmissible et une carence inacceptable de la part de la Commission.,fr-FR
La date de présentation de la communication de la Commission consacrée à cette question essentielle perpétuellement reportée et maintenant prévue pour juillet doit être impérativement avancée.,fr-FR
La date de présentation de la communication de la Commission consacrée à cette question essentielle perpétuellement reportée et maintenant prévue pour juillet doit être impérativement avancée.,fr-FR
Quant aux dispositions de fond à prévoir elles doivent être particulièrement claires et strictes.,fr-FR
J'en mentionnerai trois que notre groupe juge prioritaires.,fr-FR
Premièrement la responsabilité des propriétaires des cargaisons de pétrole doit être clairement établie et doit pouvoir être engagée sans ambiguïté par les victimes d'une pollution.,fr-FR
La meilleure prévention pour l'avenir c'est la certitude qu'auront les affréteurs d'être lourdement civilement pénalement et financièrement condamnés s'ils ne sont pas extrêmement vigilants au sujet de la sécurité des navires qu'ils choisissent.,fr-FR
Deuxièmement la condition d'une double coque pour les pétroliers admis à fréquenter les eaux communautaires doit être imposée aussi rapidement que possible et non remise aux calendes grecques.,fr-FR
Troisièmement une limitation stricte de l'âge des navires admis à fréquenter les eaux communautaires doit être rapidement fixée.,fr-FR
Elle pourrait être de quinze ans maximum.,fr-FR
Faute d'obtenir un cadre réglementaire communautaire suffisamment clair strict et rigoureux les États membres qui souhaitent pour leur part en établir un devraient être autorisés à le faire pour protéger leur population et leur territoire de la même manière que les États-Unis ont su eux tirer les leçons de la catastrophe de l'Exxon Valdez en exigeant la double coque et en bannissant de leurs eaux tous les navires âgés de plus de vingt ans.,fr-FR
C'est ainsi que les États-Unis avaient refusé l'accès de l'Erika à leurs eaux.,fr-FR
Si la Communauté en avait fait autant une immense catastrophe aurait été évitée.,fr-FR
Faisons en sorte Monsieur le Président Madame la Commissaire de tirer cette fois réellement la leçon même lorsque l'émotion médiatique et l'émotion parlementaire seront retombées.,fr-FR
Monsieur le Président Torrey Canyon Olympic Bravery Haven Amoco Cadiz Gino Tanio voilà autant de noms de sinistre mémoire.,fr-FR
Et maintenant Erika.,fr-FR
À qui le tour ?,fr-FR
Vingt-et-un an après l'Amoco Cadiz cette énième marée noire la septième depuis 1967 prouve l'irresponsabilité de nos gouvernants successifs.,fr-FR
L'ouest atlantique paie une fois encore le prix fort de leur incapacité à réagir de leur capitulation devant les multinationales.,fr-FR
On comprend mal pourquoi Français et Européens autorisent ce que les Américains refusent et pourquoi l'Europe d'habitude si prompte à légiférer en matière d'environnement a fait l'impasse sur la sécurité maritime.,fr-FR
Le résultat est là.,fr-FR
L'Erika navire battant pavillon maltais épave ambulante classée parmi les pétroliers les plus dangereux a souillé nos côtes sur plus de 400 km ce qui représente une pollution bien plus grave que celle provoquée par l'Amoco Cadiz.,fr-FR
Élu de Loire-Atlantique je peux malheureusement en témoigner.,fr-FR
Ces catastrophes répétitives n'ont rien de naturel elles ne doivent rien à la fatalité.,fr-FR
Elles sont la conséquence de l'inconséquence des hommes.,fr-FR
Il s'agit bien d'une catastrophe écologique.,fr-FR
Seuls ceux qui sont coupés des dures réalités du terrain ont pu en douter.,fr-FR
Il s'agit aussi d'une catastrophe économique pour tous ceux qui vivent de la mer et du tourisme pêcheurs ostréiculteurs conchyliculteurs paludiers commerçants etc.,fr-FR
Le bogue de l'Erika doit être le dernier de la série.,fr-FR
Nous devons tout d'abord faire toute la lumière sur ce naufrage.,fr-FR
Pourquoi ne pas nommer une commission d'enquête parlementaire ou associer les parlementaires à la mission qui a été annoncée tout à l'heure par la Commission ?,fr-FR
Ensuite nous devons légiférer d'urgence d'abord pour que les caractéristiques exactes des marchandises transportées soient connues.,fr-FR
En effet d'après les experts le pétrole de l'Erika devait couler par le fond et ne jamais atteindre les côtes.,fr-FR
On connaît la suite.,fr-FR
Il faudrait ensuite instaurer un contrôle technique fiable à l'instar du contrôle technique obligatoire en France pour les véhicules de plus de cinq ans.,fr-FR
Il faudrait réglementer l'utilisation des pavillons de complaisance exiger la double coque pour le transport des matières polluantes ou dangereuses innover en matière technologique pour parvenir à traiter ou à ramasser les hydrocarbures en mer.,fr-FR
Ce serait je pense un minimum à l'aube du troisième millénaire.,fr-FR
"Il faudrait interdire aux navires non conformes l'accès aux eaux européennes déterminer la responsabilité des pollueurs armateurs affréteurs au nom du principe ""pollueur-payeur"" renforcer la surveillance maritime pour éviter tout dégazage imposer un contrôle sérieux et fiable des navires-citernes rétablir une ligne budgétaire ""catastrophes naturelles"" conséquente pour les pays membres et en attendant débloquer une aide communautaire exceptionnelle et rendre éligibles aux Fonds structurels les départements sinistrés.",fr-FR
J'ai également déposé au nom du groupe EDD une résolution sur ce sujet.,fr-FR
Monsieur le Président au cours des dernières années des catastrophes impliquant des pétroliers se sont régulièrement produites de par le monde sans que soient prises des mesures dignes de ce nom ou efficaces.,fr-FR
Cette fois-ci c'est particulièrement grave et ce aussi parce que cela a touché un grand État européen un événement qui peut se reproduire à tout moment.,fr-FR
Pour limiter ces dangers nous avons le besoin urgent d'une directive.,fr-FR
Les Quinze n'y suffisent manifestement pas.,fr-FR
Sans prétendre à l'exhaustivité celle-ci garantirait au moins trois points : aucun cargo ou pétrolier ne pourra plus mouiller dans un port de l'Union européenne s'il est bon pour la casse ; toutes les personnes concernées y compris l'affréteur du transport sont responsables des dégâts qui peuvent survenir ; et ces personnes doivent contracter des assurances suffisantes.,fr-FR
Ce n'est qu'ainsi que les victimes auront une chance de voir satisfaites leurs demandes de dédommagement.,fr-FR
Cependant nous devons bien voir que l'objectif à long terme doit encore aller plus loin.,fr-FR
Cela signifie que nous devons réellement établir la vérité des coûts pour l'ensemble de notre système d'approvisionnement énergétique.,fr-FR
Monsieur le Président permettez-moi de commencer en remerciant Mme la commissaire de Palacio pour la réponse adéquate claire et ferme qu' elle a donnée.,fr-FR
Je l' en remercie très très sincèrement.,fr-FR
Cela signifie que j' ai également la plus grande estime pour la note d' information qu' elle nous a adressée le 10 janvier mais aussi pour les actions qu' elle a annoncées aujourd' hui.,fr-FR
La catastrophe de l' Erika met en évidence le fait que quand des règlements stricts en matière de transports font défaut au niveau européen et international la nature et l'environnement en pâtissent toujours.,fr-FR
Les dommages qui en résultent notamment du point de vue écologique ne s' expriment pas en argent.,fr-FR
C' est pour cela aussi que le débat a lieu en commun avec les collègues des transports et de l' environnement.,fr-FR
Durant les vacances de Noël lorsque les médias néerlandais se sont penchés sur la catastrophe de l' Erika je suis allée jeter un coup d' il sur l'Internet pour me faire une idée de la situation et voir quelles mesures il faudrait prendre surtout après que le Premier ministre Jospin a déclaré que l' Europe devrait être plus active dans ce domaine.,fr-FR
Ce que j' en ai déduit c' est que la réglementation est suffisante en fait mais que l' on ne contrôle guère.,fr-FR
Puis-je attirer l' attention sur quelques points que Mme la commissaire a également abordés ?,fr-FR
Il y a tout d' abord le port-state control c' est-à-dire les 25 pour cent de tous les navires qui doivent être contrôlés.,fr-FR
Je crois qu' il faut non seulement maintenir cette proportion de 25 pour cent mais qu' il faut aussi faire en sorte que l' on contrôle plus et donc que l' on augmente ce pourcentage.,fr-FR
De plus lorsqu' un navire ne peut plus naviguer il faut non seulement que les faits soient constatés mais aussi qu' un système juridique intervienne pour signifier au responsable du navire qu' il n' est pas sage pour lui de reprendre la mer ou que cela lui est interdit.,fr-FR
Ce qui n' est pas le cas.,fr-FR
Il s' agit d' agir sur ce point Monsieur le Président.,fr-FR
Enfin en ce qui concerne les exigences techniques imposées aux navires mes collègues viennent de dire que depuis 1999 les doubles coques sont en tout cas exigées aux États-Unis.,fr-FR
Je crois que nous devons avancer sur ce point et que la convention Polmar qui prend cours en 2001 doit être examinée attentivement.,fr-FR
Monsieur le Président il faut aussi que l' on jette un il critique sur les négociations d' adhésion avec Malte. Pour terminer adressons nos remerciement et exprimons notre admiration aux nombreuses associations non gouvernementales qui ont retroussé leurs manches pour sauver des animaux.,fr-FR
Monsieur le Président nous avons mené cette discussion si souvent déjà dans le passé.,fr-FR
Jusqu'ici nous ne sommes parvenus à rien et nous ne sommes pas arrivés à nous mettre d'accord au sein de l'Union européenne.,fr-FR
"C'est pourquoi je pense à ne considérer que le seul débat d'aujourd'hui que si ce que nous disons tous aujourd'hui et ce que vous avez annoncé dans cette enceinte Madame la Commissaire devait réellement être transposé en législation cela impliquerait que vous disiez tous à vos ministres et chefs de gouvernement : ""vous devez imposer cela au sein du Conseil de ministres"".",fr-FR
Dès l'abord permettez-moi de dire que nous débattons ici d'une catastrophe écologique qui a également des répercussions économiques et met des existences en danger.,fr-FR
Que devons-nous donc faire à présent ?,fr-FR
Car je ne veux pas me pencher sur le passé. Je veux me tourner vers l'avenir.,fr-FR
Que devons-nous faire à présent ?,fr-FR
Je voudrais vous dire quelques mots sur ce que nous devons faire.,fr-FR
Naturellement nous avons besoin de navires à double coque.,fr-FR
C'est clair. Cependant c'est une chose qui ne peut être atteinte qu'à moyen ou long terme.,fr-FR
De quoi avons-nous besoin dans l'immédiat ?,fr-FR
D'un contrôle technique pour les navires et même d'un contrôle technique bisannuel obligatoire assorti d'un certificat sans lequel aucun navire ne pourrait être exploité.,fr-FR
Nous en avons besoin au niveau européen et international tout comme d'une association de contrôle technique d'un contrôle technique similaire à celui qui en Allemagne doit être exécuté tous les deux ans pour chaque véhicule automobile.,fr-FR
Sans certificat vous ne pouvez utiliser un véhicule.,fr-FR
Voilà ce qu'il nous faut pour les navires.,fr-FR
Troisièmement ce certificat doit être contrôlé et accompagné d'une attestation d'assurance dans les ports dans chaque port de l'Union européenne.,fr-FR
Sans certificat et sans attestation d'assurance le navire est immobilisé et ne peut plus quitter le port quelles que soient les taxes portuaires dont il s'acquitterait.,fr-FR
Nous devons nous accorder là-dessus dans tous les ports de l'Union européenne de Marseille à Cuxhaven en passant par Rotterdam et Wilhelmshaven ou tout autre endroit de mouillage.,fr-FR
Quatrièmement nous devons imposer la responsabilité des propriétaires du navire non pour cette somme ridicule de 12 millions de dollars mais au moins pour 400 millions de dollars que le propriétaire devrait garantir par attestation d'assurance.,fr-FR
Ensuite il faut imposer la responsabilité du pays dont le navire bat pavillon.,fr-FR
Nous devons être sûrs qu'en cas de doute le pays dont le navire bat pavillon assume la responsabilité.,fr-FR
C'est un contrôle extraordinaire.,fr-FR
Je peux vous garantir que dès ce moment les pays octroyant des pavillons veilleront aussi à ne pas devoir endosser la responsabilité.,fr-FR
Cinquièmement nous devons avoir la garantie que ceci soit exigé de tous les navires croisant dans les ports ou les eaux de l'Union européenne et aussi des pays candidats à l'adhésion. Cela signifie que les exigences que je viens d'évoquer valent pour toutes les eaux territoriales.,fr-FR
Enfin et c'est le plus important : nous devons avoir une bonne mémoire car dans un proche avenir nous débattrons plus souvent de législation dans cette enceinte.,fr-FR
Nous débattrons plus souvent de normes environnementales.,fr-FR
Je ne voudrais pas qu'alors quelqu'un vienne nous dire que ces exigences provoqueront des pertes d'emplois dans les ports.,fr-FR
Les syndicats viendront le secteur concerné viendra.,fr-FR
Nous devons avoir bonne mémoire mes chers collègues.,fr-FR
Ce disant je me tourne vers nombre d'entre vous qui jusqu'ici n'ont pas été à la pointe du mouvement environnemental.,fr-FR
Retournez donc dans vos circonscriptions et dites-y que jusqu'à présent nous ne nous sommes pas penchés sur les normes.,fr-FR
Nous devons avoir de la mémoire lorsqu'il est question des exigences en matière portuaire.,fr-FR
Nous devons avoir de la mémoire lorsque nous disons être d'accord en matière de taxes et d'exigences portuaires et ne pas nous servir les uns des autres au sein de l'Union européenne.,fr-FR
Si nous y parvenons nous nous en trouverons peut-être mieux dans quelques années.,fr-FR
Monsieur le Président Mme Roth-Behrendt a exprimé en grande partie ce que je pense sur ce sujet.,fr-FR
On vient de nous présenter une excellente énumération de mesures.,fr-FR
Mais quel usage allons-nous faire de la conscience de crise qu' a éveillée cette catastrophe écologique ?,fr-FR
Je compare cette situation à celle qu' a connue une génération précédente lorsqu'a été introduite l' obligation de marquage de la ligne Plimsoll pour éviter les escroqueries dont faisaient l' objet les assurances sur des bateaux en mauvais état.,fr-FR
Que faisons­nous de la conscience de crise qu' ont eue avant nous les générations qui nous ont précédés ?,fr-FR
Je pense que la mesure en faveur de laquelle nous devons nous engager est cette certification dont a parlé Mme Roth­Behrendt ce marquage des tankers en vert dont le principe a été lancé dans certains ports européens.,fr-FR
Il est par ailleurs nécessaire de soumettre à un examen critique le fonctionnement des sociétés de classification.,fr-FR
Je pense que les procédures qu' elles appliquent ne sont pas acceptables.,fr-FR
Il nous faut des procédures indépendantes et transparentes.,fr-FR
Pour terminer je voudrais signaler que lorsque mon pays attribue des aides environnementales aux armateurs qui manifestent la volonté d'améliorer les aspects environnementaux certaines divisions de la Commission estiment qu'il s'agit d' un soutien financier aux chantiers navals contraire à la réglementation européenne.,fr-FR
À la Commission la main droite ignore ce que fait la main gauche.,fr-FR
Il est inacceptable que l' on se voie refuser sous le prétexte d'aide illicite le droit de prendre des mesures environnementales conformes aux lignes directrices adoptées par la Commission.,fr-FR
Monsieur le Président nous voterons la résolution du groupe GUE/NGL parce qu'elle dénonce la responsabilité de Total-Fina dans cette catastrophe écologique et je souscris à la proposition d'interdire les pavillons de complaisance et l'utilisation de bateaux hors d'âge ou d'imposer l'obligation d'une double coque pour les navires pétroliers.,fr-FR
J'ajouterai seulement que la moindre des choses serait que Total finance intégralement la réparation des dégâts directs et indirects de la marée noire.,fr-FR
Comment empêcher que se reproduisent des catastrophes semblables sans imposer des mesures draconiennes contre les grands trusts du pétrole comme d'ailleurs bien d'autres qui pour faire du profit supplémentaire prennent le risque de rendre la planète invivable ?,fr-FR
Comment ne pas être indigné lorsqu'une banque refuse de révéler le nom des propriétaires de l'Erika invoquant le secret bancaire sans que les gouvernements réagissent ?,fr-FR
Le fond du problème est que tous les gouvernements comme toutes les institutions européennes reconnaissent aux grands trusts comme Total-Fina et tous ses semblables le droit de maximiser leurs profits aussi bien au détriment de leurs salariés qu'au détriment de l'environnement.,fr-FR
Ils reconnaissent aux entreprises et aux banques le secret des affaires même si ce secret protège des actes proprement criminels.,fr-FR
Dans ces conditions même les meilleures résolutions resteront des pétitions de principe impuissantes à empêcher les grands trusts de nuire.,fr-FR
Monsieur le Président chers collègues je suis favorable au renforcement des dispositions en matière de contrôle effectué par l'État du port et de sociétés de classification.,fr-FR
Mais il nous faut aussi nous en tenir aux faits.,fr-FR
L'Erika avait été inspecté à quatre reprises au cours des deux dernières années.,fr-FR
Le nombre d'inspections ne peut être en cause : il s'agit bien plutôt de garantir l'intensité des contrôles.,fr-FR
Au cours des discussions de ces dernières semaines j'ai entendu dire que les États membres n'auraient pas assez d'argent pour effectuer les contrôles.,fr-FR
Je ne peux l'accepter.,fr-FR
Quand les États membres décident avec nous que 25 % des navires doivent faire l'objet d'un contrôle par l'État du port ils doivent également mettre à disposition le personnel nécessaire.,fr-FR
Et les contrôles doivent être effectués de manière à ce que l'inspecteur ne se pas contente de monter à bord et de vérifier s'il ne manque pas un extincteur : des inspections matérielles doivent être effectuées car il est manifeste que ce navire s'est brisé par suite de la fatigue des matériaux.,fr-FR
C'est le genre de choses que l'on ne peut constater qu'en menant des contrôles plus intenses.,fr-FR
Nous devrions avoir pour objectif de garantir que les contrôles effectués par l'État du port ne sont pas superficiels et se penchent aussi sur les matériaux.,fr-FR
Ich versichere Ihnen daß dies nicht zur Gewohnheit werden wird.,de-DE
Ebenso wie die Damen und Herren Abgeordneten begrüße ich die Bemühungen der Vereinigten Staaten die zur Wiederaufnahme der syrisch-israelischen Friedensverhandlungen geführt haben auch wenn Syrien nun mehr Zeit gefordert und beschlossen hat die Gespräche die heute beginnen sollten erst später wieder aufzunehmen.,de-DE
Es besteht die begründete Hoffnung daß schon bald die Basis für ein Friedensabkommen geschaffen werden kann.,de-DE
Ich hoffe zudem daß die Fortschritte bei den Verhandlungen mit Syrien den Weg für eine baldige Wiederaufnahme der Gespräche zwischen dem Libanon und Israel ebnen werden. Diese Verhandlungen könnten parallel geführt werden und das Ziel verfolgen eine grundsätzliche Einigung über die Beziehungen Israels mit seinen nördlichen Nachbarn zu erreichen.,de-DE
Bei alledem dürfen wir die palästinensische Seite nicht aus den Augen verlieren.,de-DE
Die Situation der Palästinenser stand schon immer im Mittelpunkt des Konflikts.,de-DE
Eine gerechte und wirklich großzügige Regelung die mit ihnen erzielt wird ist nach wie vor der Schlüssel zu dauerhaftem Frieden im Nahen Osten.,de-DE
Dabei haben Israelis und Palästinenser bei der Umsetzung des Scharm-el-Scheich-Memorandums wesentliche Fortschritte erreicht.,de-DE
So bin ich denn trotz einiger Verzögerungen zuversichtlich daß der Abzug der verbleibenden israelischen Truppen bald beginnen wird.,de-DE
Trotz der Ankündigung von vorgestern das Grundsatzabkommen über den Endstatus könne nicht zum geplanten Termin Mitte Februar vorgelegt werden hoffe ich sehr daß der weit wichtigere Termin im September für das endgültige Abkommen über den Endstatus eingehalten werden kann.,de-DE
Man hat mir versichert auch Premierminister Barak und Präsident Arafat hätten diese Auffassung bei ihrem Treffen am Montag vertreten.,de-DE
Wie den Damen und Herren Abgeordneten bekannt ist liegen uns vor allem Fortschritte bei den multilateralen Gesprächen am Herzen.,de-DE
Diese Gespräche sind alles andere als einfach doch wir werden in enger Zusammenarbeit mit den amerikanischen und russischen Unterhändlern sowie den regionalen Verhandlungspartnern alles tun um hier Fortschritte zu ermöglichen.,de-DE
Wir tragen eine besondere Verantwortung im Hinblick auf die Förderung der Wirtschaftsentwicklung in dieser Region.,de-DE
Die Aufnahme der Gespräche mit Syrien hat den Weg für die Einberufung der multilateralen Koordinierungsgruppe Ende dieses Monats in Moskau geebnet.,de-DE
Ich werde an diesem Treffen teilnehmen und hoffe daß wir die Verhandlungen endlich wieder vorantreiben können.,de-DE
Die Europäische Union spielt im Friedensprozeß eine wichtige Rolle dies wurde von allen Seiten Palästinensern Israelis deren arabischen Nachbarn sowie den USA unterstrichen.,de-DE
Unsere Rolle ist auch nicht auf die des Geldgebers beschränkt.,de-DE
Wir müssen zu schnellem Handeln bereit sein um den Frieden in dieser Region zu festigen.,de-DE
Wir sollten uns aber auch nichts vormachen: Eine umfassende Friedenslösung im Nahen Osten hat ihren Preis.,de-DE
Die Kommission befaßt sich bereits mit der Frage wie sich die jüngsten ermutigenden Entwicklungen auf die Europäische Union auswirken werden.,de-DE
Wir werden dieses Thema mit dem Parlament und dem Rat schon bald ausführlich erörtern.,de-DE
Ich möchte die Abgeordneten jedoch daran erinnern daß die Europäische Union den Friedensprozeß bereits jetzt in erheblichem Maße finanziell unterstützt.,de-DE
Wir sind die größten Geldgeber der Palästinenser.,de-DE
Wir haben darüber hinaus auch Jordanien den Libanon Syrien und Ägypten beträchtliche Finanzhilfen gewährt.,de-DE
Mit Israel haben wir die Zusammenarbeit in mehreren Bereichen die von besonderem Interesse für das Land sind noch intensiviert.,de-DE
Durch den Beitrag der Gemeinschaft in Höhe von mehr als 600 Mio. EUR in Form von Zuschüssen und Krediten der zwischen 1994 und 1998 geleistet wurde hat die palästinensische Autonomiebehörde wirksame Unterstützung erhalten und der Wiederaufbau der heruntergekommenen Infrastruktur im Westjordanland und im Gazastreifen wurde beträchtlich gefördert.,de-DE
Die Mitgliedstaaten der Europäischen Union stellten in dieser entscheidenden Phase gemeinsam weitere 860 Mio. EUR bereit.,de-DE
In diesem Zusammenhang begrüße ich die wichtigen Schritte welche die palästinensische Autonomiebehörde kürzlich zur Verbesserung der Haushaltstransparenz eingeleitet hat.,de-DE
Präsident Arafat wird nächste Woche mit dem Ministerrat zusammentreffen.,de-DE
Dieses Treffen wird eine gute Gelegenheit bieten um über die Notwendigkeit ebenso mutiger Maßnahmen zur Verbesserung der palästinensischen Verwaltung sowie zur Stärkung der Rechtsstaatlichkeit zu sprechen.,de-DE
Die Kommission ist aktiv an diesen Bemühungen beteiligt.,de-DE
Die Kommission hat außerdem ihre geplante Unterstützung für die regionalen Kooperationsprojekte zwischen Israelis und Arabern erweitert.,de-DE
Im letzten Jahr haben wir mehr als 20 Mio. EUR für diese Projekte bereitgestellt.,de-DE
In diesem Paket waren weitere Mittel für Bürgerinitiativen und die grenzüberschreitende Zusammenarbeit zwischen Israelis und Arabern auf Nichtregierungs- und Expertenebene enthalten.,de-DE
Den Mitgliedern ist sicherlich bekannt daß die Europäische Union der größte Geldgeber ist der die Bemühungen um eine Versöhnung der Völker im Nahen Osten unterstützt.,de-DE
In der nächsten Phase des Friedensprozesses werden sich noch weitere potentielle Bereiche für eine Förderung durch die Gemeinschaft ergeben. Dazu gehört unter anderem die Unterstützung einer Vereinbarung für die Golanhöhen in deren Rahmen wir sowohl Sicherheitsregelungen als auch die Minenräumung und den Wiederaufbau von Gemeinden auf den Golanhöhen fördern können.,de-DE
Die Wirtschaftsentwicklung in Syrien bedarf der Unterstützung damit der Übergang von einer Kriegswirtschaft auf eine Friedenswirtschaft gelingen kann.,de-DE
Die Maßnahmen für Wiederaufbau und Sanierung des Südlibanon der einzigen Region im Nahen Osten in der nach wie vor ein militärischer Konflikt schwelt werden ebenfalls beträchtliche Anstrengungen erfordern.,de-DE
Wir müssen darüber hinaus unsere Unterstützung für die Wirtschaftsreformen und die soziale Entwicklung im gesamten Libanon fortsetzen.,de-DE
Für das Problem der palästinensischen Flüchtlinge muß eine Lösung gefunden werden; dabei handelt es sich mit fast fünf Millionen Menschen um die größte Flüchtlingsgruppe weltweit und dies zeigt welche enormen Herausforderungen zukünftig zu bewältigen sein werden.,de-DE
Wir müssen die Initiativen unterstützen durch welche die Verfügbarkeit der äußerst knappen Wasserressourcen der Region erhöht und deren Verteilung und Bewirtschaftung verbessert werden.,de-DE
Als letzten vielleicht wichtigsten Bereich fördern wir eine engere regionale Zusammenarbeit auf verschiedenen Gebieten und müssen versuchen alle betroffenen Länder an einen Tisch zu bringen damit sie sich mit vereinten Kräften um die Lösung der gemeinsamen Probleme bemühen.,de-DE
Bereits jetzt ist klar daß die derzeit verfügbaren Finanzmittel der Gemeinschaft für die Unterstützung dieser Region nicht ausreichen werden um den enormen Bedarf abzudecken der nach einem dauerhaften Friedensschluß auftreten wird.,de-DE
Ich möchte dies ausdrücklich betonen.,de-DE
Ich möchte den Rat und wenn nötig auch das Parlament eindringlich darauf hinweisen daß wir nicht mehr versprechen dürfen als wir letztendlich auch halten können.,de-DE
Ich wiederhole daß ein Wandel in der Nahost-Politik eine grundlegend neue Weichenstellung im Hinblick auf die von uns erbetene und erwartete Unterstützung erfordern wird.,de-DE
Ich hoffe ich kann davon ausgehen daß wir diese Unterstützung leisten wollen.,de-DE
Wie Herr Gama eingangs sagte sind in den letzten Monaten und Wochen Fortschritte erreicht worden.,de-DE
Dennoch wird dieser schwierige Prozeß zwangsläufig von Problemen und Enttäuschungen begleitet sein.,de-DE
Wir werden alles tun damit dieser Prozeß erfolgreich abgeschlossen werden kann und wir den Aufgaben und Herausforderungen gerecht werden können die mit dieser Einigung verbunden sein werden.,de-DE
Abschließend möchte ich für diejenigen die erst in den letzten Minuten ins Plenum gekommen sind wiederholen worauf ich eingangs bereits hingewiesen habe: Leider kann ich nicht bis zum Ende der Aussprache bleiben weil diese Debatte ursprünglich vormittags stattfinden sollte und ich deshalb für den Abend einen Termin für ein Gespräch über die Lage auf dem Balkan vereinbart habe.,de-DE
Ich hoffe die Mitglieder des Hauses haben dafür Verständnis.,de-DE
Herr Präsident! Herr Kommissar Patten kann auf unser Verständnis zählen.,de-DE
Ich möchte ihm sagen daß sich die Verbindungen nach Madrid normalerweise verbessert haben und ich ihn deshalb bald dort zu sehen hoffe.,de-DE
Die Erklärungen die wir während des Tages zum Friedensprozeß im Nahen Osten vernommen haben kommen uns aufgrund der gedrängten Reise die Herr Minister Gama - ich bedauere auch seine Abwesenheit von dieser Aussprache - in Begleitung weiterer Ratsvertreter in das Gebiet unternommen hat zeitlich sehr gelegen.,de-DE
Der Tenor der Nachrichten in den Medien über die jüngsten Ereignisse in dem Gebiet könnte uns zu einer pessimistischen Sicht der Situation veranlassen.,de-DE
Ich bin ehrlich der Auffassung daß eine solche Bewertung den Tatsachen nicht gerecht würde.,de-DE
In dieser Hinsicht teile ich die positiven Perspektiven von Kommissar Patten.,de-DE
Damit will ich folgendes sagen: Es stimmt daß die israelische Regierung die dritte Übergabe des Territoriums des Westjordanlandes an die palästinensischen Behörden verschoben hat.,de-DE
Aber es stimmt auch daß seit der Unterzeichnung der Abkommen von Sharm el-Sheikh 39 % des Territoriums des Westjordanlands und zwei Drittel des Gazastreifens an die palästinensische Selbstverwaltung übergeben worden sind und - was am wichtigsten ist - dieses Abkommen wird bis jetzt minutiös erfüllt zumal sogar seine Aufschiebung ein in Sharm el-Sheikh vorgesehenes Vorrecht des Regierung Israels ist.,de-DE
Natürlich unter der Bedingung daß die Frist von drei Wochen nicht überschritten wird wie dies Ministerpräsident Barak zugesagt hat.,de-DE
Andererseits ist die Entscheidung zur Verschiebung der in Shepherdstown begonnenen zweiten Gesprächsrunde durch die Arabische Republik Syrien zweifellos ein bedeutsames Vorkommnis aber ich bin überzeugt daß die am 3. Januar in dieser Stadt entstandene Hoffnung nicht zerbrechen wird.,de-DE
Herr Präsident! Die Tatsache daß die verschiedenen Fraktionen des Parlaments in dieser Aussprache die stets kontrovers geführt wird mit einem Entschließungsantrag auftreten der das Ergebnis eines breiten Konsenses ist erscheint mir als bezeichnend für den klaren politischen Willen zur entschlossenen Unterstützung der begonnenen Friedensprozesse.,de-DE
Folglich erkläre ich mit der gleichen Festigkeit unsere Ablehnung der Gewaltanwendung zur Lösung der zweifellos noch tiefgreifenden Differenzen zwischen den Seiten.,de-DE
Meiner Meinung nach stellt dies sowohl politisch als auch finanziell für beide Seiten eine Garantie dafür dar daß sie auf das Engagement der Europäischen Union mit ihrem Beitrag zur Kostendeckung des von uns allen ersehnten Friedens zählen können.,de-DE
Niemandem bleibt verborgen daß dies unerläßlich ist um die Sicherheit in dem Gebiet zu gewährleisten und Entwicklungszusammenarbeit zu leisten die der Milderung der bestehenden großen sozialen Unterschiede dient.,de-DE
Aber damit soll auch die Aufmerksamkeit darauf gerichtet werden daß die Europäische Union eine politische Mitwirkung am Prozeß fordert die ihrem wirtschaftlichen Beitrag entspricht - ohne dabei wie Banker auftreten zu wollen - und die in der Öffentlichkeit entsprechend sichtbar wird.,de-DE
Dazu wird daran habe ich nicht den leisesten Zweifel die nächste Reise der Präsidentin des Europäischen Parlaments in die Region beitragen.,de-DE
Herr Präsident!,de-DE
Ich möchte dem Kommissar Patten für diese ausführliche Beschreibung danken und erklären daß ich mich dem Tenor der Aussage von Herrn Galeote Quecedo anschließe.,de-DE
Das Parlament unterstützt den Friedensprozeß im Nahen Osten der nun endlich in Gang gekommen ist.,de-DE
Trotz bestehender Probleme und Verspätungen ist es im Vergleich zur Situation vor einem Jahr ein Unterschied wie Tag und Nacht..,de-DE
Lassen Sie mich vier Punkte besonders unterstreichen: Erstens enthält das Abkommen von Sharm-al-Sheikh wie allgemein bekannt einen konkreten Zeitplan für die Umsetzung der von Israel eingegangenen Verpflichtungen was das Interimsabkommen sowie die Abkommen von Hebron und Wye betrifft.,de-DE
Nun da die Verhandlungen für eine endgültige Friedenslösung eingeleitet wurden halte ich es für wichtig diese beiden auseinanderzuhalten.,de-DE
Der Mangel an Fortschritten in den Verhandlungen zum Endstatus darf die Umsetzung der drei genannten Interimsabkommen nicht gefährden.,de-DE
